query,rel,qid,docid
Dhaka,1,56656,1997520
Dhaka,1,56656,4098680
Dhaka,1,56656,5221861
Dhaka,1,56656,19536118
Dhaka,1,56656,19539861
Dhaka,1,56656,25360214
Dhaka,1,56656,28482168
Dallas,2,53838,53838
Dallas,1,53838,72880
Dallas,1,53838,73135
Dallas,1,53838,135755
Dallas,1,53838,135840
Dallas,1,53838,135850
Dallas,1,53838,136171
Dallas,1,53838,136633
Dallas,1,53838,151158
Dallas,1,53838,151160
Dallas,1,53838,151427
Dallas,1,53838,420788
Dallas,1,53838,421462
Dallas,1,53838,453773
Dallas,1,53838,471752
Dallas,1,53838,603142
Dallas,1,53838,663953
Dallas,1,53838,1381426
Dallas,1,53838,1893180
Dallas,1,53838,2120147
Dallas,1,53838,11702381
Dallas,1,53838,30865799
Dallas,1,53838,30866027
Dallas,1,53838,44279592
Dallas,1,53838,52077219
Northampton,2,63734,63734
Northampton,1,63734,55013
Northampton,1,63734,272598
Northampton,1,63734,350452
Northampton,1,63734,629560
Northampton,1,63734,1347025
Northampton,1,63734,2122293
Leuven,2,76931,76931
Leuven,1,76931,164193
Leuven,1,76931,307325
Leuven,1,76931,2513914
Leuven,1,76931,310845
Leuven,1,76931,26038845
Leuven,1,76931,29975400
Lithuanian language,2,77242,77242
Lithuanian language,1,77242,28407
Lithuanian language,1,77242,395188
Lithuanian language,1,77242,1180262
Lithuanian language,1,77242,3054108
Lithuanian language,1,77242,13056435
Lithuanian language,1,77242,13230367
Warsaw,2,32908,32908
Warsaw,1,32908,33622
Warsaw,1,32908,74597
Warsaw,1,32908,242620
Warsaw,1,32908,341737
Warsaw,1,32908,376841
Warsaw,1,32908,677536
Warsaw,1,32908,879251
Warsaw,1,32908,1113169
Warsaw,1,32908,1180262
Warsaw,1,32908,1346464
Warsaw,1,32908,1399702
Warsaw,1,32908,1429829
Warsaw,1,32908,6515356
Tausug language,2,903525,903525
Tausug language,1,903525,73054
Tausug language,1,903525,253897
Tausug language,1,903525,297003
Tausug language,1,903525,297092
Tausug language,1,903525,501845
Tausug language,1,903525,690763
Phoenix Arizona,2,49121,49121
Phoenix Arizona,1,49121,2102
Phoenix Arizona,1,49121,2129
Phoenix Arizona,1,49121,19709
Phoenix Arizona,1,49121,72895
Phoenix Arizona,1,49121,73138
Phoenix Arizona,1,49121,85694
Phoenix Arizona,1,49121,106640
Phoenix Arizona,1,49121,106648
Phoenix Arizona,1,49121,106746
Phoenix Arizona,1,49121,107905
Phoenix Arizona,1,49121,221501
Phoenix Arizona,1,49121,260915
Phoenix Arizona,1,49121,602951
Phoenix Arizona,1,49121,973401
Phoenix Arizona,1,49121,1599499
Phoenix Arizona,1,49121,2476533
Phoenix Arizona,1,49121,2979056
Phoenix Arizona,1,49121,4063060
Phoenix Arizona,1,49121,4178921
Phoenix Arizona,1,49121,35864201
Shenandoah Valley,2,176248,176248
Shenandoah Valley,1,176248,53271
Shenandoah Valley,1,176248,91039
Shenandoah Valley,1,176248,91055
Shenandoah Valley,1,176248,91308
Shenandoah Valley,1,176248,91362
Shenandoah Valley,1,176248,137708
Shenandoah Valley,1,176248,138365
Shenandoah Valley,1,176248,138438
Financial District Manhattan,2,446411,446411
Financial District Manhattan,1,446411,37274
Financial District Manhattan,1,446411,446242
Financial District Manhattan,1,446411,455646
Financial District Manhattan,1,446411,458354
Financial District Manhattan,1,446411,1733001
Financial District Manhattan,1,446411,5055577
Financial District Manhattan,1,446411,45645094
Latrobe Valley,2,452439,452439
Latrobe Valley,1,452439,63838
Latrobe Valley,1,452439,185432
Latrobe Valley,1,452439,1822053
Latrobe Valley,1,452439,3505645
Latrobe Valley,1,452439,6153281
Nintendo,2,21197,21197
Nintendo,1,21197,12430
Nintendo,1,21197,13097
Nintendo,1,21197,21849
Nintendo,1,21197,21970
Nintendo,1,21197,28314
Nintendo,1,21197,53525
Nintendo,1,21197,81114
Nintendo,1,21197,163805
Nintendo,1,21197,421853
Nintendo,1,21197,431322
Nintendo,1,21197,438022
Nintendo,1,21197,455243
Nintendo,1,21197,1225562
Nintendo,1,21197,2622904
Nintendo,1,21197,5096985
Nintendo,1,21197,5150987
Nintendo,1,21197,5591552
Nintendo,1,21197,9762922
Nintendo,1,21197,11985100
Nintendo,1,21197,18944028
Nintendo,1,21197,19567899
Nintendo,1,21197,23038804
Nintendo,1,21197,26666629
Nintendo,1,21197,31512491
Nintendo,1,21197,45710549
East Riding of Yorkshire,2,153612,153612
East Riding of Yorkshire,1,153612,56474
East Riding of Yorkshire,1,153612,144454
East Riding of Yorkshire,1,153612,153660
East Riding of Yorkshire,1,153612,224095
East Riding of Yorkshire,1,153612,262840
East Riding of Yorkshire,1,153612,262994
East Riding of Yorkshire,1,153612,344360
East Riding of Yorkshire,1,153612,407992
East Riding of Yorkshire,1,153612,544367
East Riding of Yorkshire,1,153612,556979
East Riding of Yorkshire,1,153612,881661
East Riding of Yorkshire,1,153612,1060686
East Riding of Yorkshire,1,153612,1166430
East Riding of Yorkshire,1,153612,1763590
East Riding of Yorkshire,1,153612,2420869
Linux distribution,2,18212,18212
Linux distribution,1,18212,8242
Linux distribution,1,18212,28290
Linux distribution,1,18212,94419
Linux distribution,1,18212,556778
Linux distribution,1,18212,674891
Linux distribution,1,18212,990298
Linux distribution,1,18212,9951070
Linux distribution,1,18212,36520368
Greater Manchester,2,79819,79819
Greater Manchester,1,79819,7406
Greater Manchester,1,79819,31529
Greater Manchester,1,79819,53214
Greater Manchester,1,79819,85398
Greater Manchester,1,79819,92374
Greater Manchester,1,79819,166130
Greater Manchester,1,79819,166173
Greater Manchester,1,79819,179445
Greater Manchester,1,79819,182231
Greater Manchester,1,79819,183184
Greater Manchester,1,79819,253314
Greater Manchester,1,79819,254639
Greater Manchester,1,79819,266959
Greater Manchester,1,79819,300812
Greater Manchester,1,79819,300825
Greater Manchester,1,79819,308036
Greater Manchester,1,79819,352418
Greater Manchester,1,79819,367154
Greater Manchester,1,79819,412489
Greater Manchester,1,79819,56148629
Greater Manchester,1,79819,450898
Greater Manchester,1,79819,484280
Greater Manchester,1,79819,511688
Greater Manchester,1,79819,513981
Greater Manchester,1,79819,544349
Greater Manchester,1,79819,561106
Greater Manchester,1,79819,602204
Greater Manchester,1,79819,635348
Greater Manchester,1,79819,635354
Greater Manchester,1,79819,635367
Greater Manchester,1,79819,635388
Greater Manchester,1,79819,635395
Greater Manchester,1,79819,635402
Greater Manchester,1,79819,749917
Greater Manchester,1,79819,753472
Greater Manchester,1,79819,893196
Greater Manchester,1,79819,920474
Greater Manchester,1,79819,920564
Greater Manchester,1,79819,1089547
Greater Manchester,1,79819,1095955
Greater Manchester,1,79819,1104661
Greater Manchester,1,79819,1219535
Greater Manchester,1,79819,1241991
Greater Manchester,1,79819,1334050
Greater Manchester,1,79819,1371258
Greater Manchester,1,79819,1711362
Greater Manchester,1,79819,1737474
Greater Manchester,1,79819,1806065
Greater Manchester,1,79819,2820315
Greater Manchester,1,79819,2840342
Greater Manchester,1,79819,3178968
Greater Manchester,1,79819,3239710
Greater Manchester,1,79819,3255201
Greater Manchester,1,79819,3313198
Greater Manchester,1,79819,3520227
Greater Manchester,1,79819,4329938
Greater Manchester,1,79819,8222430
Greater Manchester,1,79819,9032903
Greater Manchester,1,79819,21392239
Greater Manchester,1,79819,45000904
Greater Manchester,1,79819,49471275
Flagship broadcasting,2,10035396,10035396
Flagship broadcasting,1,10035396,65469
Flagship broadcasting,1,10035396,77807
Flagship broadcasting,1,10035396,77808
Flagship broadcasting,1,10035396,77877
Flagship broadcasting,1,10035396,1148069
Cabinet of Canada,2,261417,261417
Cabinet of Canada,1,261417,24135
Cabinet of Canada,1,261417,601385
Cabinet of Canada,1,261417,998000
Cabinet of Canada,1,261417,1134344
Cabinet of Canada,1,261417,34309697
Metro Manila,2,72340,72340
Metro Manila,1,72340,2512
Metro Manila,1,72340,248709
Metro Manila,1,72340,265697
Metro Manila,1,72340,287672
Metro Manila,1,72340,307091
Metro Manila,1,72340,359702
Metro Manila,1,72340,435210
Metro Manila,1,72340,437319
Metro Manila,1,72340,489856
Metro Manila,1,72340,1665971
Metro Manila,1,72340,1786680
Metro Manila,1,72340,37557435
Metro Manila,1,72340,2665708
Metro Manila,1,72340,4703308
Metro Manila,1,72340,5017136
Metro Manila,1,72340,5375919
Metro Manila,1,72340,5906017
Metro Manila,1,72340,9263264
Metro Manila,1,72340,10953301
Metro Manila,1,72340,42386149
Metro Manila,1,72340,47246364
Metro Manila,1,72340,52998967
House of Commons of Canada,2,64313,64313
House of Commons of Canada,1,64313,123498
House of Commons of Canada,1,64313,250982
House of Commons of Canada,1,64313,274508
House of Commons of Canada,1,64313,293340
House of Commons of Canada,1,64313,312153
House of Commons of Canada,1,64313,370615
House of Commons of Canada,1,64313,382895
House of Commons of Canada,1,64313,428505
House of Commons of Canada,1,64313,1145326
House of Commons of Canada,1,64313,3827068
House of Commons of Canada,1,64313,19769307
House of Commons of Canada,1,64313,31305379
House of Commons of Canada,1,64313,31662519
House of Commons of Canada,1,64313,48298468
House of Commons of Canada,1,64313,48456232
Las Vegas Strip,2,447621,447621
Las Vegas Strip,1,447621,124390
Las Vegas Strip,1,447621,124398
Las Vegas Strip,1,447621,357074
Las Vegas Strip,1,447621,699781
Las Vegas Strip,1,447621,705273
Las Vegas Strip,1,447621,1015361
Las Vegas Strip,1,447621,1552223
Las Vegas Strip,1,447621,1604854
Las Vegas Strip,1,447621,1642654
Las Vegas Strip,1,447621,1963790
Las Vegas Strip,1,447621,1967972
Las Vegas Strip,1,447621,2341823
Las Vegas Strip,1,447621,2449995
Las Vegas Strip,1,447621,3665226
Las Vegas Strip,1,447621,39717296
London Borough of Camden,2,26598633,26598633
London Borough of Camden,1,26598633,87679
London Borough of Camden,1,26598633,94101
London Borough of Camden,1,26598633,94134
London Borough of Camden,1,26598633,182649
London Borough of Camden,1,26598633,311178
London Borough of Camden,1,26598633,380402
London Borough of Camden,1,26598633,531026
London Borough of Camden,1,26598633,760950
London Borough of Camden,1,26598633,866161
London Borough of Camden,1,26598633,1010978
London Borough of Camden,1,26598633,1364635
London Borough of Camden,1,26598633,8353593
London Borough of Camden,1,26598633,28978670
Provinces of Zambia,2,666268,666268
Provinces of Zambia,1,666268,2187135
Provinces of Zambia,1,666268,3488609
Provinces of Zambia,1,666268,3488611
Provinces of Zambia,1,666268,3488617
Provinces of Zambia,1,666268,3488677
Provinces of Zambia,1,666268,3488678
Grand Duchy of Lithuania,2,380252,380252
Grand Duchy of Lithuania,1,380252,29050
Grand Duchy of Lithuania,1,380252,60733
Grand Duchy of Lithuania,1,380252,247725
Grand Duchy of Lithuania,1,380252,343234
Grand Duchy of Lithuania,1,380252,475283
Grand Duchy of Lithuania,1,380252,663396
Grand Duchy of Lithuania,1,380252,977534
Grand Duchy of Lithuania,1,380252,1175523
Grand Duchy of Lithuania,1,380252,1241618
Grand Duchy of Lithuania,1,380252,1300500
Grand Duchy of Lithuania,1,380252,393169
Grand Duchy of Lithuania,1,380252,13230367
Grand Duchy of Lithuania,1,380252,38268805
London Underground,2,17839,17839
London Underground,1,17839,72789
London Underground,1,17839,82229
London Underground,1,17839,92594
London Underground,1,17839,92595
London Underground,1,17839,92598
London Underground,1,17839,316151
London Underground,1,17839,92601
London Underground,1,17839,92602
London Underground,1,17839,92604
London Underground,1,17839,97027
London Underground,1,17839,152777
London Underground,1,17839,209309
London Underground,1,17839,338269
London Underground,1,17839,339077
Glamorgan,2,52520,52520
Glamorgan,1,52520,636676
Glamorgan,1,52520,637056
Glamorgan,1,52520,654592
Glamorgan,1,52520,1284785
Glamorgan,1,52520,1301979
Weimar Republic,2,33685,33685
Weimar Republic,1,33685,22351
Weimar Republic,1,33685,26377
Weimar Republic,1,33685,40548
Weimar Republic,1,33685,68743
Weimar Republic,1,33685,232499
Weimar Republic,1,33685,265557
Weimar Republic,1,33685,320023
Weimar Republic,1,33685,405670
Weimar Republic,1,33685,407083
Weimar Republic,1,33685,7501466
Weimar Republic,1,33685,44379707
European Commission,2,9974,9974
European Commission,1,9974,24468
European Commission,1,9974,656283
European Commission,1,9974,679519
European Commission,1,9974,3852887
European Commission,1,9974,7135697
European Commission,1,9974,10066430
Republic of Karelia,2,199243,199243
Republic of Karelia,1,199243,18189
Republic of Karelia,1,199243,254641
Republic of Karelia,1,199243,305815
Republic of Karelia,1,199243,374540
Republic of Karelia,1,199243,26573615
Olympia Washington,2,57860,57860
Olympia Washington,1,57860,50674
Olympia Washington,1,57860,168623
Olympia Washington,1,57860,209009
Olympia Washington,1,57860,300946
Olympia Washington,1,57860,1639634
Olympia Washington,1,57860,3048476
Singapore Premier League,2,1275238,1275238
Singapore Premier League,1,1275238,2090236
Singapore Premier League,1,1275238,2296745
Singapore Premier League,1,1275238,2296771
Singapore Premier League,1,1275238,2296804
Singapore Premier League,1,1275238,3161729
London Borough of Lewisham,2,95351,95351
London Borough of Lewisham,1,95351,93894
London Borough of Lewisham,1,95351,93916
London Borough of Lewisham,1,95351,94311
London Borough of Lewisham,1,95351,373641
London Borough of Lewisham,1,95351,1202860
London Borough of Lewisham,1,95351,25443032
Denton County Texas,2,91607,91607
Denton County Texas,1,91607,135768
Denton County Texas,1,91607,151136
Denton County Texas,1,91607,151137
Denton County Texas,1,91607,151158
Denton County Texas,1,91607,151159
Denton County Texas,1,91607,151169
Andaman and Nicobar Islands,2,47898,47898
Andaman and Nicobar Islands,1,47898,1342550
Andaman and Nicobar Islands,1,47898,2799005
Andaman and Nicobar Islands,1,47898,3799826
Andaman and Nicobar Islands,1,47898,17678273
Andaman and Nicobar Islands,1,47898,28003496
Eliteserien,2,603971,603971
Eliteserien,1,603971,159867
Eliteserien,1,603971,176800
Eliteserien,1,603971,4108733
Eliteserien,1,603971,5977009
Eliteserien,1,603971,24852333
Lebanon,2,17771,17771
Lebanon,1,17771,5593
Lebanon,1,17771,17779
Lebanon,1,17771,28366
Lebanon,1,17771,37428
Lebanon,1,17771,39715
Lebanon,1,17771,58207
Lebanon,1,17771,143617
Lebanon,1,17771,176481
Lebanon,1,17771,268796
Lebanon,1,17771,306966
Lebanon,1,17771,312905
Lebanon,1,17771,381121
Lebanon,1,17771,394985
Lebanon,1,17771,470969
Lebanon,1,17771,508949
Lebanon,1,17771,711405
Lebanon,1,17771,787766
Lebanon,1,17771,987817
Lebanon,1,17771,1205183
Lebanon,1,17771,1224174
Lebanon,1,17771,1279488
Lebanon,1,17771,1283570
Lebanon,1,17771,1618242
Lebanon,1,17771,1920925
Lebanon,1,17771,2020700
Lebanon,1,17771,2032981
Lebanon,1,17771,2099335
Lebanon,1,17771,2113218
Lebanon,1,17771,2162385
Lebanon,1,17771,2265040
Lebanon,1,17771,2420091
Lebanon,1,17771,2430666
Lebanon,1,17771,2895133
Lebanon,1,17771,3525871
Lebanon,1,17771,3764719
Lebanon,1,17771,4205968
Lebanon,1,17771,6041655
Lebanon,1,17771,6162248
Lebanon,1,17771,6236310
Lebanon,1,17771,6299613
Lebanon,1,17771,6343922
Lebanon,1,17771,7515849
Lebanon,1,17771,8175640
Lebanon,1,17771,8176909
Lebanon,1,17771,8232648
Lebanon,1,17771,8975072
Lebanon,1,17771,9434189
Lebanon,1,17771,11166788
Lebanon,1,17771,18312682
Lebanon,1,17771,20764500
Lebanon,1,17771,23537091
Lebanon,1,17771,26856041
Lebanon,1,17771,30865772
Lebanon,1,17771,30876858
Lebanon,1,17771,32508493
Lebanon,1,17771,34076091
Lebanon,1,17771,53236695
Lebanon,1,17771,53254600
Kingston Ontario,2,114562,114562
Kingston Ontario,1,114562,208265
Kingston Ontario,1,114562,248474
Kingston Ontario,1,114562,248996
Kingston Ontario,1,114562,255150
Kingston Ontario,1,114562,300004
Kingston Ontario,1,114562,512128
Kingston Ontario,1,114562,1429047
Standard Tibetan,2,5451939,5451939
Standard Tibetan,1,5451939,8133
Standard Tibetan,1,5451939,239266
Standard Tibetan,1,5451939,243871
Standard Tibetan,1,5451939,2199181
Standard Tibetan,1,5451939,4790935
Erie Pennsylvania,2,132482,132482
Erie Pennsylvania,1,132482,90722
Erie Pennsylvania,1,132482,133224
Erie Pennsylvania,1,132482,133601
Erie Pennsylvania,1,132482,1134956
Erie Pennsylvania,1,132482,14329253
Finger Lakes,2,11092,11092
Finger Lakes,1,11092,6309
Finger Lakes,1,11092,14973
Finger Lakes,1,11092,28180
Finger Lakes,1,11092,126182
Finger Lakes,1,11092,443985
Finger Lakes,1,11092,1348298
Anhui,2,105059,105059
Anhui,1,105059,144777
Anhui,1,105059,253276
Anhui,1,105059,885790
Anhui,1,105059,1300604
Anhui,1,105059,1976898
Anhui,1,105059,7706424
Pinal County Arizona,2,87957,87957
Pinal County Arizona,1,87957,106657
Pinal County Arizona,1,87957,106717
Pinal County Arizona,1,87957,106746
Pinal County Arizona,1,87957,106749
Pinal County Arizona,1,87957,106752
Monongahela River,2,201862,201862
Monongahela River,1,201862,131082
Monongahela River,1,201862,131123
Monongahela River,1,201862,131136
Monongahela River,1,201862,132518
Monongahela River,1,201862,134026
Monongahela River,1,201862,138536
Monongahela River,1,201862,696691
Monongahela River,1,201862,1030397
Monongahela River,1,201862,2027075
Monongahela River,1,201862,2525019
Monongahela River,1,201862,2603700
Haryana,2,14189,14189
Haryana,1,14189,26152
Haryana,1,14189,211915
Haryana,1,14189,683678
Haryana,1,14189,838260
Haryana,1,14189,839750
Haryana,1,14189,864789
Haryana,1,14189,998457
Haryana,1,14189,1032488
Haryana,1,14189,1058940
Haryana,1,14189,1180794
Haryana,1,14189,1573067
Haryana,1,14189,1794389
Haryana,1,14189,1824320
Haryana,1,14189,1889679
Haryana,1,14189,2168658
Haryana,1,14189,2193849
Haryana,1,14189,2194143
Haryana,1,14189,2214946
Haryana,1,14189,2239010
Haryana,1,14189,2249297
Haryana,1,14189,2263047
Haryana,1,14189,2387562
Haryana,1,14189,2542188
Haryana,1,14189,2542263
Haryana,1,14189,2542268
Haryana,1,14189,2542278
Haryana,1,14189,3368814
Haryana,1,14189,3368837
Haryana,1,14189,3368882
Haryana,1,14189,3368927
Haryana,1,14189,3368945
Haryana,1,14189,3368946
Haryana,1,14189,3369213
Haryana,1,14189,3369226
Haryana,1,14189,3718811
Haryana,1,14189,4294542
Haryana,1,14189,5798451
Haryana,1,14189,5803871
Haryana,1,14189,5806522
Haryana,1,14189,17400840
Haryana,1,14189,36678364
Haryana,1,14189,42137015
British Rail,2,4385,4385
British Rail,1,4385,327072
British Rail,1,4385,986296
British Rail,1,4385,987460
British Rail,1,4385,1205177
British Rail,1,4385,3118854
Cook Islands,2,7067,7067
Cook Islands,1,7067,21228
Cook Islands,1,7067,161585
Cook Islands,1,7067,229035
Cook Islands,1,7067,1771301
Cook Islands,1,7067,2262590
Cook Islands,1,7067,4504372
Louisville Kentucky,2,58592,58592
Louisville Kentucky,1,58592,17135
Louisville Kentucky,1,58592,37404
Louisville Kentucky,1,58592,62399
Louisville Kentucky,1,58592,76436
Louisville Kentucky,1,58592,112246
Louisville Kentucky,1,58592,385843
Louisville Kentucky,1,58592,632089
Louisville Kentucky,1,58592,912638
Louisville Kentucky,1,58592,929466
Louisville Kentucky,1,58592,955377
Louisville Kentucky,1,58592,1409542
Louisville Kentucky,1,58592,2176325
Louisville Kentucky,1,58592,2631841
Louisville Kentucky,1,58592,29892736
Louisville Kentucky,1,58592,42957365
Richard Rodgers,2,52274,52274
Richard Rodgers,1,52274,30019
Richard Rodgers,1,52274,60862
Richard Rodgers,1,52274,167964
Richard Rodgers,1,52274,199824
Richard Rodgers,1,52274,199825
Staffordshire,2,58733,58733
Staffordshire,1,58733,7406
Staffordshire,1,58733,51611
Staffordshire,1,58733,151701
Staffordshire,1,58733,151705
Staffordshire,1,58733,153314
Staffordshire,1,58733,157288
Staffordshire,1,58733,159948
Staffordshire,1,58733,173333
Staffordshire,1,58733,179099
Staffordshire,1,58733,185340
Staffordshire,1,58733,213585
Staffordshire,1,58733,222499
Staffordshire,1,58733,223526
Staffordshire,1,58733,228606
Staffordshire,1,58733,295903
Staffordshire,1,58733,343049
Staffordshire,1,58733,354032
Staffordshire,1,58733,367838
Staffordshire,1,58733,375739
Staffordshire,1,58733,393520
Staffordshire,1,58733,411574
Staffordshire,1,58733,418945
Staffordshire,1,58733,433359
Staffordshire,1,58733,449192
Staffordshire,1,58733,449195
Staffordshire,1,58733,513760
Staffordshire,1,58733,564120
Staffordshire,1,58733,596565
Staffordshire,1,58733,644530
Staffordshire,1,58733,703768
Staffordshire,1,58733,709920
Staffordshire,1,58733,926784
Staffordshire,1,58733,1226276
Staffordshire,1,58733,1266131
Staffordshire,1,58733,1921087
Staffordshire,1,58733,2628362
County Antrim,2,46761,46761
County Antrim,1,46761,98013
County Antrim,1,46761,98017
County Antrim,1,46761,425558
County Antrim,1,46761,427190
County Antrim,1,46761,428706
County Antrim,1,46761,1417436
County Antrim,1,46761,1418733
County Antrim,1,46761,1418768
County Antrim,1,46761,1420780
County Antrim,1,46761,1468908
County Antrim,1,46761,2702115
Albany County New York,2,50559,50559
Albany County New York,1,50559,126081
Albany County New York,1,50559,126082
Albany County New York,1,50559,126084
Albany County New York,1,50559,126099
Albany County New York,1,50559,259623
Tuscany,2,21967242,21967242
Tuscany,1,21967242,3165
Tuscany,1,21967242,3240
Tuscany,1,21967242,9455
Tuscany,1,21967242,10479
Tuscany,1,21967242,11525
Tuscany,1,21967242,13122
Tuscany,1,21967242,20997
Tuscany,1,21967242,24636
Tuscany,1,21967242,30359
Tuscany,1,21967242,37353
Tuscany,1,21967242,46169
Tuscany,1,21967242,72845
Tuscany,1,21967242,99189
Tuscany,1,21967242,148457
Tuscany,1,21967242,174479
Tuscany,1,21967242,183875
Tuscany,1,21967242,246305
Tuscany,1,21967242,292676
Tuscany,1,21967242,298616
Tuscany,1,21967242,429216
Tuscany,1,21967242,454788
Tuscany,1,21967242,548647
Tuscany,1,21967242,626785
Tuscany,1,21967242,848156
Tuscany,1,21967242,1054770
Tuscany,1,21967242,1135894
Tuscany,1,21967242,1459652
Tuscany,1,21967242,1459696
Tuscany,1,21967242,1459702
Tuscany,1,21967242,1459714
Tuscany,1,21967242,1749483
Tuscany,1,21967242,1784497
Tuscany,1,21967242,1821975
Tuscany,1,21967242,1863592
Tuscany,1,21967242,2245687
Tuscany,1,21967242,2321517
Tuscany,1,21967242,2682792
Tuscany,1,21967242,2811168
Tuscany,1,21967242,3922852
Tuscany,1,21967242,4837695
Tuscany,1,21967242,6078846
Tuscany,1,21967242,7133361
Tuscany,1,21967242,23589320
Tuscany,1,21967242,27856145
Tuscany,1,21967242,34003478
Tuscany,1,21967242,45624325
Shandong,2,105032,105032
Shandong,1,105032,139098
Shandong,1,105032,250092
Shandong,1,105032,250171
Shandong,1,105032,261441
Shandong,1,105032,483936
Shandong,1,105032,611475
Shandong,1,105032,613594
Shandong,1,105032,926455
Shandong,1,105032,1241716
Shandong,1,105032,1619787
Shandong,1,105032,1699444
Shandong,1,105032,1971233
Pink Floyd,2,5079506,5079506
Pink Floyd,1,5079506,42634
Pink Floyd,1,5079506,149116
Pink Floyd,1,5079506,155972
Pink Floyd,1,5079506,175946
Pink Floyd,1,5079506,203501
Pink Floyd,1,5079506,303876
Pink Floyd,1,5079506,357820
Pink Floyd,1,5079506,360251
Pink Floyd,1,5079506,4740559
Epirus,2,38260,38260
Epirus,1,38260,186923
Epirus,1,38260,309105
Epirus,1,38260,23840192
Epirus,1,38260,24562835
Epirus,1,38260,30861495
PBS,2,29697498,29697498
PBS,1,29697498,65562
PBS,1,29697498,102210
PBS,1,29697498,189763
PBS,1,29697498,342636
PBS,1,29697498,474318
PBS,1,29697498,484826
PBS,1,29697498,638903
PBS,1,29697498,763130
PBS,1,29697498,2273561
Ramsey County Minnesota,2,94918,94918
Ramsey County Minnesota,1,94918,121456
Ramsey County Minnesota,1,94918,121458
Ramsey County Minnesota,1,94918,121460
Ramsey County Minnesota,1,94918,124575
Ramsey County Minnesota,1,94918,150566
Ramsey County Minnesota,1,94918,150644
Blizzard Entertainment,2,4876,4876
Blizzard Entertainment,1,4876,26809
Blizzard Entertainment,1,4876,379591
Blizzard Entertainment,1,4876,662289
Blizzard Entertainment,1,4876,780950
Blizzard Entertainment,1,4876,1842813
Blizzard Entertainment,1,4876,14271726
Blizzard Entertainment,1,4876,18175145
Blizzard Entertainment,1,4876,38889092
Blizzard Entertainment,1,4876,44331238
Blizzard Entertainment,1,4876,46689319
Blizzard Entertainment,1,4876,52194851
Blizzard Entertainment,1,4876,55627400
Flinders Street railway station,2,408957,408957
Flinders Street railway station,1,408957,769466
Flinders Street railway station,1,408957,833231
Flinders Street railway station,1,408957,840678
Flinders Street railway station,1,408957,842970
Flinders Street railway station,1,408957,1293331
County Durham,2,400297,400297
County Durham,1,400297,68489
County Durham,1,400297,125204
County Durham,1,400297,160564
County Durham,1,400297,264845
County Durham,1,400297,293089
County Durham,1,400297,325586
County Durham,1,400297,327922
County Durham,1,400297,342996
County Durham,1,400297,347073
County Durham,1,400297,402953
County Durham,1,400297,443413
County Durham,1,400297,505486
County Durham,1,400297,535190
County Durham,1,400297,604552
County Durham,1,400297,1043305
County Durham,1,400297,1214167
County Durham,1,400297,1395255
County Durham,1,400297,1820484
County Durham,1,400297,2883160
County Durham,1,400297,19230879
Cape York Peninsula,2,481294,481294
Cape York Peninsula,1,481294,448512
Cape York Peninsula,1,481294,550958
Cape York Peninsula,1,481294,624388
Cape York Peninsula,1,481294,6867595
Cape York Peninsula,1,481294,8450287
Martha's Vineyard,2,62207,62207
Martha's Vineyard,1,62207,116734
Martha's Vineyard,1,62207,116735
Martha's Vineyard,1,62207,116736
Martha's Vineyard,1,62207,116738
Martha's Vineyard,1,62207,116739
Martha's Vineyard,1,62207,116741
Sogn og Fjordane,2,171186,171186
Sogn og Fjordane,1,171186,171180
Sogn og Fjordane,1,171186,171185
Sogn og Fjordane,1,171186,178390
Sogn og Fjordane,1,171186,178393
Sogn og Fjordane,1,171186,178395
Bering Sea,2,58055,58055
Bering Sea,1,58055,57950
Bering Sea,1,58055,213641
Bering Sea,1,58055,972563
Bering Sea,1,58055,985798
Bering Sea,1,58055,988623
Bering Sea,1,58055,10605127
Auvergne-Rhône-Alpes,2,45093325,45093325
Auvergne-Rhône-Alpes,1,45093325,51169
Auvergne-Rhône-Alpes,1,45093325,62905
Auvergne-Rhône-Alpes,1,45093325,79732
Auvergne-Rhône-Alpes,1,45093325,80791
Auvergne-Rhône-Alpes,1,45093325,83188
Auvergne-Rhône-Alpes,1,45093325,83240
Auvergne-Rhône-Alpes,1,45093325,84325
Auvergne-Rhône-Alpes,1,45093325,87591
Auvergne-Rhône-Alpes,1,45093325,90499
Auvergne-Rhône-Alpes,1,45093325,90510
Auvergne-Rhône-Alpes,1,45093325,90522
Auvergne-Rhône-Alpes,1,45093325,90605
Auvergne-Rhône-Alpes,1,45093325,101618
Auvergne-Rhône-Alpes,1,45093325,1145121
Auvergne-Rhône-Alpes,1,45093325,292834
Auvergne-Rhône-Alpes,1,45093325,321196
Auvergne-Rhône-Alpes,1,45093325,508527
Auvergne-Rhône-Alpes,1,45093325,550686
Auvergne-Rhône-Alpes,1,45093325,575984
Auvergne-Rhône-Alpes,1,45093325,882974
Auvergne-Rhône-Alpes,1,45093325,1004834
Auvergne-Rhône-Alpes,1,45093325,1052754
Auvergne-Rhône-Alpes,1,45093325,1722995
London Borough of Southwark,2,93958,93958
London Borough of Southwark,1,93958,54062
London Borough of Southwark,1,93958,93885
London Borough of Southwark,1,93958,93907
London Borough of Southwark,1,93958,94218
London Borough of Southwark,1,93958,94266
London Borough of Southwark,1,93958,94311
London Borough of Southwark,1,93958,94363
London Borough of Southwark,1,93958,234196
